news_id,source_ticker,time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
,AAPL,2023-01-02 15:38:00,MSFT,0.04912,0.127264,Neutral
,AAPL,2023-01-02 15:38:00,OXY,0.146618,0.293473,Somewhat-Bullish
,AAPL,2023-01-02 15:38:00,AAPL,0.288327,-0.133167,Neutral
,AAPL,2023-01-02 15:38:00,TSLA,0.420705,-0.053353,Neutral
,AAPL,2023-01-02 15:38:00,CVX,0.146618,0.293473,Somewhat-Bullish
,AAPL,2023-01-02 15:38:00,BRK-A,0.098054,0.239193,Somewhat-Bullish
,AAPL,2023-01-02 14:54:20,CVX,0.112269,0.007774,Neutral
,AAPL,2023-01-02 14:54:20,AAPL,0.112269,0.007774,Neutral
,AAPL,2023-01-02 14:30:00,NFLX,0.626823,0.291223,Somewhat-Bullish
,AAPL,2023-01-02 14:30:00,GOOG,0.088635,0.276609,Somewhat-Bullish
,AAPL,2023-01-02 14:30:00,AAPL,0.088635,0.276609,Somewhat-Bullish
,AAPL,2023-01-02 14:30:00,DSSMY,0.044386,0.224034,Somewhat-Bullish
,AAPL,2023-01-02 14:30:00,AMZN,0.17618,0.306928,Somewhat-Bullish
,AAPL,2023-01-02 11:30:00,NVDA,0.147516,0.044111,Neutral
,AAPL,2023-01-02 11:30:00,AAPL,0.290033,-0.043107,Neutral
,AAPL,2023-01-02 11:30:00,INTC,0.707988,0.17696,Somewhat-Bullish
,AAPL,2023-01-02 11:30:00,TSM,0.098659,0.070824,Neutral
,AAPL,2023-01-02 11:20:00,MSFT,0.049526,0.047907,Neutral
,AAPL,2023-01-02 11:20:00,META,0.049526,0.047907,Neutral
,AAPL,2023-01-02 11:20:00,AAPL,0.736438,0.082306,Neutral
,AAPL,2023-01-02 11:20:00,TSLA,0.049526,0.047907,Neutral
,AAPL,2023-01-02 11:20:00,AMZN,0.049526,0.047907,Neutral
,AAPL,2023-01-02 11:20:00,FOREX:USD,0.049526,0.217931,Somewhat-Bullish
,AAPL,2023-01-02 11:15:00,SSNLF,0.06623,0.171155,Somewhat-Bullish
,AAPL,2023-01-02 11:15:00,NVDA,0.06623,0.009022,Neutral
,AAPL,2023-01-02 11:15:00,AAPL,0.132004,0.066008,Neutral
,AAPL,2023-01-02 11:15:00,INTC,0.06623,0.171155,Somewhat-Bullish
,AAPL,2023-01-02 11:15:00,BRK-A,0.06623,0.067094,Neutral
,AAPL,2023-01-02 11:15:00,TSM,0.132004,0.079102,Neutral
,AAPL,2023-01-02 09:04:01,OXY,0.045655,0.172754,Somewhat-Bullish
,AAPL,2023-01-02 09:04:01,AAPL,0.225321,0.160159,Somewhat-Bullish
,AAPL,2023-01-02 09:04:01,BAC,0.181137,0.097198,Neutral
,AAPL,2023-01-02 09:04:01,CVX,0.225321,0.187494,Somewhat-Bullish
,AAPL,2023-01-02 09:04:01,KO,0.13637,0.237801,Somewhat-Bullish
,AAPL,2023-01-02 09:04:01,WFC,0.045655,0.019067,Neutral
,AAPL,2023-01-02 09:04:01,BRK-A,0.091162,0.169852,Somewhat-Bullish
,AAPL,2023-01-02 09:04:01,AXP,0.181137,0.346331,Somewhat-Bullish
,AAPL,2023-01-02 08:44:04,ADBE,0.473427,0.426163,Bullish
,AAPL,2023-01-02 08:44:04,AAPL,0.420483,0.207994,Somewhat-Bullish
,AAPL,2023-01-02 08:32:00,MSFT,0.181819,-0.060347,Neutral
,AAPL,2023-01-02 08:32:00,GOOG,0.091509,-0.043563,Neutral
,AAPL,2023-01-02 08:32:00,AAPL,0.181819,-0.060347,Neutral
,AAPL,2023-01-02 08:32:00,TSLA,0.86489,0.141212,Neutral
,AAPL,2023-01-02 08:32:00,AMZN,0.181819,-0.060347,Neutral
,AAPL,2023-01-02 08:00:00,MSFT,0.161349,0.327159,Somewhat-Bullish
,AAPL,2023-01-02 08:00:00,AAPL,0.054114,0.070777,Neutral
,AAPL,2023-01-02 08:00:00,AVGO,0.365294,0.062668,Neutral
,AAPL,2023-01-02 08:00:00,BRK-A,0.054114,0.124762,Neutral
,AAPL,2023-01-02 06:20:10,IVZ,0.311631,0.210582,Somewhat-Bullish
,AAPL,2023-01-02 06:20:10,MSFT,0.127456,0.066113,Neutral
,AAPL,2023-01-02 06:20:10,AAPL,0.127456,0.066113,Neutral
,AAPL,2023-01-02 06:20:08,GS,0.312423,0.111025,Neutral
,AAPL,2023-01-02 06:20:08,MSFT,0.127795,0.066196,Neutral
,AAPL,2023-01-02 06:20:08,AAPL,0.127795,0.066196,Neutral
,AAPL,2023-01-02 02:20:29,MSFT,0.065866,0.067368,Neutral
,AAPL,2023-01-02 02:20:29,WLMIF,0.065866,0.141291,Neutral
,AAPL,2023-01-02 02:20:29,GOOG,0.131284,0.08105,Neutral
,AAPL,2023-01-02 02:20:29,AAPL,0.065866,0.067368,Neutral
,AAPL,2023-01-02 02:20:29,CHDRF,0.065866,0.156005,Somewhat-Bullish
,AAPL,2023-01-02 02:20:29,TSLA,0.491488,0.408738,Bullish
,AAPL,2023-01-01 05:50:00,OXY,0.119235,0.191777,Somewhat-Bullish
,AAPL,2023-01-01 05:50:00,AAPL,0.178021,-0.066673,Neutral
,AAPL,2023-01-01 05:50:00,BAC,0.119235,0.211746,Somewhat-Bullish
,AAPL,2023-01-01 05:50:00,CVX,0.178021,0.229812,Somewhat-Bullish
,AAPL,2023-01-01 05:50:00,KO,0.178021,-0.008809,Neutral
,AAPL,2023-01-01 05:50:00,KHC,0.235823,0.125614,Neutral
,AAPL,2023-01-01 05:50:00,AXP,0.119235,0.192681,Somewhat-Bullish
,AAPL,2023-01-01 05:30:00,NFLX,0.436009,0.357976,Bullish
,AAPL,2023-01-01 05:30:00,GOOG,0.751437,0.466083,Bullish
,AAPL,2023-01-01 05:30:00,META,0.751437,0.466083,Bullish
,AAPL,2023-01-01 05:30:00,AAPL,0.436009,0.357976,Bullish
,AAPL,2023-01-01 05:13:00,NFLX,0.05654,0.067098,Neutral
,AAPL,2023-01-01 05:13:00,AAPL,0.277118,0.187644,Somewhat-Bullish
,AAPL,2023-01-01 05:13:00,PARA,0.277118,0.222256,Somewhat-Bullish
,AAPL,2023-01-01 05:13:00,BRK-A,0.112797,0.138191,Neutral
